#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <Exponential id="Exponential.c:table" name="distr">
#                    <parameter id="UCExpLambda.c:table" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="136" id="expRateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
8828000	-860.7100660592415	-771.6282584611378	-89.08180759810371	-771.6282584611378	6.635598899758995	-89.08180759810371	0.6032688071446551	0.8155064467952483	0.6692294734933769	0.8360575733234544
8829000	-841.9232057427009	-773.0208741720443	-68.90233157065667	-773.0208741720443	4.907759854933211	-68.90233157065667	1.082019376879923	0.9014295883442165	0.7700141098452391	0.8939963872529648
8830000	-815.4240450570609	-760.020802132556	-55.40324292450484	-760.020802132556	4.309063657512364	-55.40324292450484	1.1919512407983837	0.9870352545568394	0.7791493897870241	0.8423006073833099
8831000	-817.8482681908655	-761.6915213986654	-56.15674679220011	-761.6915213986654	3.954796077762569	-56.15674679220011	1.056283033501798	1.061383993806818	0.7347035609412217	0.8088252530418897
8832000	-824.0223290221854	-762.4340839560704	-61.58824506611507	-762.4340839560704	4.443457735593769	-61.58824506611507	1.094608793198992	0.9672825072372192	0.8890835151830425	0.9245541463259707
8833000	-833.5958440767148	-769.7113291606886	-63.88451491602621	-769.7113291606886	4.136348390597034	-63.88451491602621	1.0064030661482757	0.9578836110586477	0.8416850034973171	0.9076544571607944
8834000	-833.3658316470173	-771.4171626426175	-61.94866900439975	-771.4171626426175	3.853443145711279	-61.94866900439975	1.2249709866674228	0.9365153782474456	0.6521233691721933	0.846044815162483
8835000	-817.9148106630754	-750.4118856410073	-67.50292502206807	-750.4118856410073	4.321894490025722	-67.50292502206807	1.32116849471024	0.8599978263569887	0.8013975435166648	0.9057067341711194
8836000	-838.8724143175526	-771.142340420983	-67.73007389656958	-771.142340420983	4.806340489036662	-67.73007389656958	1.1769641734435572	0.8679845346460119	0.7716139776507794	0.9044898982110965
8837000	-835.7180847232862	-762.310188131179	-73.40789659210728	-762.310188131179	5.496054438014293	-73.40789659210728	0.9862405192909325	0.8430355847144145	0.5475954101844879	0.83576153121051
8838000	-827.1116567065379	-758.9077879296	-68.203868776938	-758.9077879296	4.737382213393648	-68.203868776938	0.9966586728353518	0.8509394271704612	0.683454315268165	0.8500078271468785
8839000	-827.7997197979212	-761.4592277980279	-66.34049199989332	-761.4592277980279	3.9993441858995054	-66.34049199989332	1.1060717620958986	0.9106405650805158	0.7450500822542385	0.8639675462403889
8840000	-844.8047566228578	-772.3646189414457	-72.44013768141215	-772.3646189414457	4.169546646771034	-72.44013768141215	0.8375742284323933	0.8985483704035334	0.890690876640124	0.9237274788008331
8841000	-862.5219944869626	-794.2742983317866	-68.24769615517611	-794.2742983317866	3.833744453889861	-68.24769615517611	0.843125697822649	0.8992150585354626	0.8997486288919513	0.909548124552313
8842000	-852.1379753879273	-765.9756403906382	-86.1623349972891	-765.9756403906382	4.660824217588104	-86.1623349972891	0.9626351455959129	0.8427282607013495	0.8644173906592202	0.9594722348968984
8843000	-853.7592899963375	-773.4511861116032	-80.30810388473435	-773.4511861116032	4.213779854406303	-80.30810388473435	0.8113488706747024	0.7240091095368072	0.8403361034833056	0.9866469359169078
8844000	-834.9331368647835	-762.8882369147547	-72.0448999500288	-762.8882369147547	3.714082572269037	-72.0448999500288	0.8672686205599506	0.8333820350034107	0.8024431991119507	1.0109682475767479
8845000	-849.5321182058294	-768.8365798578978	-80.69553834793155	-768.8365798578978	4.376621590606334	-80.69553834793155	0.7874390871067014	0.803091026965764	0.7613714837498112	0.9255916761452518
8846000	-854.3868921970886	-775.8130388791229	-78.57385331796566	-775.8130388791229	4.320414410325929	-78.57385331796566	1.0374543852416314	0.8036389643557571	0.7130597390553554	0.8990082594736953
8847000	-845.0832281258367	-769.306793067229	-75.77643505860766	-769.306793067229	3.949401969491488	-75.77643505860766	0.8667498381089125	0.927166589894923	0.8753160295355894	0.9183144868560648
8848000	-862.3212985936743	-784.7398659112108	-77.58143268246354	-784.7398659112108	4.776521528085923	-77.58143268246354	0.8000334506837259	0.8383129101950807	0.662617465466044	0.8402887132140873
8849000	-863.5791311017963	-785.312630280776	-78.26650082102027	-785.312630280776	4.310063580092931	-78.26650082102027	0.9693400119089649	0.8936602502162584	0.6130967666775017	0.8429523288029712
8850000	-858.5630419588628	-780.5010094740289	-78.06203248483382	-780.5010094740289	4.252539617004252	-78.06203248483382	0.739348469521625	0.8228957450440132	0.5555709428110275	0.8610726060752096
8851000	-858.9773595685366	-776.325164365103	-82.65219520343359	-776.325164365103	5.073605903942864	-82.65219520343359	0.8059988276531929	0.8033252306165382	0.5562431012294022	0.8708960285040312
8852000	-859.3978752656855	-776.9172680318318	-82.48060723385365	-776.9172680318318	4.496305107410225	-82.48060723385365	0.8126380669890337	0.7172212719017933	0.5050078270753813	0.8655483032457413
8853000	-846.5967070266989	-769.5070588212253	-77.0896482054736	-769.5070588212253	4.583578306314636	-77.0896482054736	0.8409450807895056	0.8021570894055354	0.4396280763808542	0.7597665853260966
8854000	-853.650919813115	-783.7957876322866	-69.85513218082832	-783.7957876322866	3.927517485966393	-69.85513218082832	0.9766011476534276	0.7312457147654637	0.41143852667160385	0.7655798429599208
8855000	-836.668004400361	-762.6586554183673	-74.00934898199377	-762.6586554183673	4.103077553384862	-74.00934898199377	1.0717552214761676	0.7556256739062948	0.6312347552285522	0.9134885216413496
8856000	-844.9659142042838	-769.0147724825769	-75.95114172170688	-769.0147724825769	4.591097259686585	-75.95114172170688	0.9812620516156192	0.7830806440184372	0.7090970324945763	0.933597502328641
8857000	-852.1842588843439	-777.5746356323773	-74.60962325196654	-777.5746356323773	4.206440183572148	-74.60962325196654	0.958407873416591	0.7924043488010694	0.573579199751548	0.8522905414834316
8858000	-851.3160928329897	-762.989421297392	-88.32667153559773	-762.989421297392	5.785328895495278	-88.32667153559773	0.645896616412988	0.702377415272459	0.5293393345801362	0.8478049073496664
8859000	-840.3061811517293	-759.1701683404791	-81.13601281125017	-759.1701683404791	4.56470230641073	-81.13601281125017	0.9274405466403108	0.7689919239406936	0.6271598229585803	0.8760303181464473
8860000	-835.4705261351182	-762.611878148966	-72.85864798615222	-762.611878148966	4.467773797736075	-72.85864798615222	1.098134898496387	0.7473705217143313	0.5125270100463373	0.834715920881709
8861000	-843.1411343083184	-771.6549811595869	-71.48615314873156	-771.6549811595869	4.260960188204505	-71.48615314873156	0.9758518522288582	0.7629216195430502	0.6008734437921329	0.885804536772196
8862000	-850.6043158884147	-771.7257216216457	-78.87859426676904	-771.7257216216457	6.392993923646193	-78.87859426676904	0.8656287935176173	0.7634305015468525	0.5942155914621748	0.8311525579945084
8863000	-846.5419416314732	-774.0000323841655	-72.54190924730763	-774.0000323841655	5.157474828502041	-72.54190924730763	0.9130194681546687	0.9024430303663887	0.713130001141771	0.8033275720263883
8864000	-824.8789904516651	-765.3300342155911	-59.54895623607402	-765.3300342155911	3.693631528402707	-59.54895623607402	1.0579175207364528	0.9547741989289105	0.7940564497606063	0.8780608024831326
8865000	-838.5383815338897	-767.6163741799186	-70.92200735397115	-767.6163741799186	4.135869386698318	-70.92200735397115	0.8446724929185937	0.9120711800645048	0.6154312061054611	0.830900180457058
8866000	-841.7683675576269	-769.6994155581135	-72.06895199951343	-769.6994155581135	5.0236503504051555	-72.06895199951343	0.9966102925876171	0.8627334923700221	0.5498497298801115	0.8114508967504599
8867000	-843.1808033652111	-771.704088870733	-71.47671449447803	-771.704088870733	4.74921100506652	-71.47671449447803	0.8907439023996034	0.8703083194505794	0.7521952356389849	0.9208404703768355
8868000	-858.6456916967597	-782.9854322703258	-75.66025942643401	-782.9854322703258	4.7394194459322705	-75.66025942643401	0.7100641537587828	0.800404887135449	0.7239159561595447	0.9098469304842549
8869000	-861.7782474803338	-777.4325577900067	-84.34568969032703	-777.4325577900067	5.095018678862648	-84.34568969032703	0.6801238621513668	0.7605508766080503	0.9221367804285541	0.9936421190229202
8870000	-859.2978737071129	-776.3485019277263	-82.94937177938665	-776.3485019277263	5.305895147591616	-82.94937177938665	1.0285955234499395	0.7506229920453594	0.6113864017520115	0.8970696546305827
8871000	-857.1563267733154	-770.8651963935712	-86.29113037974426	-770.8651963935712	5.801243032987935	-86.29113037974426	0.5964615428162827	0.6473668862442296	0.5166182005766264	0.8610692076124377
8872000	-861.9583418286486	-768.6152462207934	-93.34309560785516	-768.6152462207934	6.538781771540958	-93.34309560785516	0.7226478227092681	0.7081131865040183	0.5278350464021498	0.8475168169566633
8873000	-873.5319307102573	-781.4581389275597	-92.07379178269747	-781.4581389275597	6.255370841113065	-92.07379178269747	0.6559351151872146	0.7007164076309566	0.5268077779287392	0.8422954714693541
8874000	-863.8018098632131	-780.3199235424128	-83.48188632080033	-780.3199235424128	6.26003442241501	-83.48188632080033	0.7705427190118517	0.7249167295003377	0.5676153031056507	0.9193021957100298
8875000	-858.4588937049813	-776.2978786126024	-82.16101509237885	-776.2978786126024	4.82651055505315	-82.16101509237885	0.6735208532144287	0.782105114367596	0.5559968345981801	0.8849184080810336
8876000	-845.3930317193232	-773.4231636224965	-71.96986809682667	-773.4231636224965	4.454879990681699	-71.96986809682667	1.1881796862694152	0.8136630199873995	0.4683778181889809	0.8337874485462938
8877000	-858.1355583493435	-781.6024956935246	-76.53306265581882	-781.6024956935246	4.926037574260741	-76.53306265581882	0.9149305139299145	0.842633168403802	0.6188565343495523	0.8638175508087843
8878000	-853.8810571543769	-779.8896086255652	-73.99144852881172	-779.8896086255652	4.2562774656979725	-73.99144852881172	0.9764289926157717	0.7319615030385951	0.5708910902729425	0.8338997224572291
8879000	-851.480058564141	-773.0158461940811	-78.46421237005991	-773.0158461940811	4.35318094339467	-78.46421237005991	0.9056339548419564	0.7132584055216412	0.5421272622531472	0.8367566915609499
8880000	-851.3127216533915	-777.37716934801	-73.93555230538142	-777.37716934801	4.244278355367467	-73.93555230538142	0.9547225763362088	0.836941489597082	0.5024672941466318	0.7941741194930164
8881000	-854.650082871351	-777.9787144107008	-76.67136846065013	-777.9787144107008	4.45021352245438	-76.67136846065013	0.8025865110521081	0.7992321485389836	0.5845368814684232	0.8646812940124846
8882000	-841.3311524078197	-781.8857078442037	-59.44544456361602	-781.8857078442037	3.4915957620717784	-59.44544456361602	1.1630990291449141	0.9630773375634735	0.8636921794608672	0.9402820672881963
8883000	-835.9769454837285	-766.8940575124968	-69.08288797123163	-766.8940575124968	4.1232507620816925	-69.08288797123163	0.9941007195801187	0.9701536071063941	1.0630980085237869	1.0173426309778628
8884000	-855.5224097984029	-790.9253224010378	-64.59708739736517	-790.9253224010378	3.69101248193989	-64.59708739736517	1.0777819517355627	0.9762878304046233	1.1497532401828077	1.0288134209493467
8885000	-860.6367168096855	-793.886453582734	-66.75026322695147	-793.886453582734	3.406079022725339	-66.75026322695147	1.1652408233717608	0.989104683465186	1.098423771467105	0.9192796617755447
8886000	-853.5337616848543	-788.0749983455081	-65.4587633393462	-788.0749983455081	3.4567053714760254	-65.4587633393462	1.199764120519666	0.9842786283353181	1.1083041357127736	0.9774765880807477
8887000	-850.2352744981931	-790.7343915271172	-59.500882971075974	-790.7343915271172	3.1362623316610634	-59.500882971075974	1.118840119159276	0.9859974456606347	0.6427890390774116	0.877503499276937
8888000	-858.7579750839925	-781.7632568407212	-76.9947182432713	-781.7632568407212	3.80770560769161	-76.9947182432713	0.8113964082904019	0.8847463513020454	0.8083931532591393	0.9032757673170714
8889000	-855.917045916606	-781.6183729172379	-74.29867299936805	-781.6183729172379	3.3376392127446217	-74.29867299936805	0.7385328839642115	0.856007880955853	0.668070869400966	0.9362672548026374
8890000	-853.427149382011	-787.4864742442584	-65.94067513775254	-787.4864742442584	2.926154808743152	-65.94067513775254	1.03467252770953	0.8082115953727629	0.592442736022043	0.9239360943712442
8891000	-870.3633691012417	-794.6730223618769	-75.6903467393648	-794.6730223618769	3.2700601079290648	-75.6903467393648	1.0467654597991425	0.8279076179724727	0.6744245582570901	0.9242205835090501
8892000	-853.4044023872478	-776.9387407223672	-76.4656616648806	-776.9387407223672	3.8192652969407206	-76.4656616648806	0.7684172873520422	0.8378983784461591	0.5703502425416951	0.8784051457981122
8893000	-861.8772462112429	-787.4419154312745	-74.43533077996833	-787.4419154312745	3.9423665702894897	-74.43533077996833	0.8637612829624628	0.830115954737257	0.6518309211248335	0.90511009587482
8894000	-832.6682912926879	-765.3526870179843	-67.31560427470356	-765.3526870179843	3.6413720555614764	-67.31560427470356	0.9614162034069004	0.8939233274103274	0.6887015680038792	0.8774352619179681
8895000	-826.0938429988353	-766.7608203880039	-59.333022610831335	-766.7608203880039	3.4884459889271895	-59.333022610831335	1.1248120344153458	1.0085537500390702	0.873961323494021	0.9405053447066994
8896000	-844.3145299062094	-779.8570718823743	-64.45745802383504	-779.8570718823743	3.6161099888197983	-64.45745802383504	0.8835008773967876	0.9083695080412997	0.8862910891318524	0.9128110260384726
8897000	-850.451652227202	-778.2742474419554	-72.17740478524665	-778.2742474419554	4.447054151382342	-72.17740478524665	0.908208275376971	0.9865392526103506	0.9458826894655096	0.9335748750500473
8898000	-823.8260920058152	-770.4446884491749	-53.38140355664031	-770.4446884491749	3.4232759447136485	-53.38140355664031	1.4800581277578322	1.015555248449173	0.7819472988279805	0.8340113194585209
8899000	-833.9713625857647	-773.8494860304194	-60.121876555345345	-773.8494860304194	3.8250149411886576	-60.121876555345345	1.021540872295275	1.0759434784801134	0.9577271036136974	0.8838481874030513
8900000	-832.4662837170733	-779.8317375131833	-52.63454620389001	-779.8317375131833	3.923377280839357	-52.63454620389001	1.3504768710512527	1.113064883247062	0.9521193892539688	0.9098120875744088
8901000	-830.18559607838	-782.6098359333182	-47.5757601450617	-782.6098359333182	2.892777424188451	-47.5757601450617	1.187094175641128	1.0628004945483323	0.9946061318907503	0.9280902092060197
8902000	-832.2688933014996	-770.4357089182042	-61.8331843832954	-770.4357089182042	3.4807584138550993	-61.8331843832954	1.0537569944444527	1.0567256410749397	1.1040765716426215	0.9591837792493417
8903000	-837.4368999272535	-775.6925417408468	-61.74435818640674	-775.6925417408468	3.283518891903609	-61.74435818640674	1.2467162834214762	1.0666828889264974	1.0673621331357412	0.9074673840476862
8904000	-824.080962403237	-778.7086396433274	-45.37232275990961	-778.7086396433274	2.8308732763946183	-45.37232275990961	1.250298075524787	1.1146546141438312	1.0092380090626532	0.9352170387192351
8905000	-832.2900349516915	-770.7225472906068	-61.567487661084705	-770.7225472906068	3.5733828957376383	-61.567487661084705	1.1002714951249744	1.0433404848281451	1.0432405265232056	0.902819153156097
8906000	-851.2904702310333	-783.899999540795	-67.39047069023827	-783.899999540795	3.698744361740832	-67.39047069023827	1.0859132977746577	0.9969901836535336	1.1229273792565706	0.9587170395175406
8907000	-847.7324290957944	-793.4036293513948	-54.3287997443996	-793.4036293513948	3.1642988829116305	-54.3287997443996	1.2719187525763773	0.9846662656966734	1.157677604839797	1.0300164456882475
8908000	-844.6717581447747	-779.5301321091379	-65.14162603563676	-779.5301321091379	3.6435531865018254	-65.14162603563676	1.1369739671323857	0.9746703742874909	1.151309341542095	1.0050609657328384
8909000	-839.261821989413	-778.6346249045531	-60.62719708485986	-778.6346249045531	3.52313924089916	-60.62719708485986	1.329346838545732	1.048849894449418	1.236133572838746	0.9948188576275182
8910000	-834.7797714555576	-776.3569494750901	-58.42282198046744	-776.3569494750901	3.2975104071309733	-58.42282198046744	1.2005141578676783	0.9907021860508366	1.265654645380394	1.0109261772897546
8911000	-857.4975103558008	-781.7422112501878	-75.75529910561303	-781.7422112501878	4.175610959008387	-75.75529910561303	0.8843190325822519	0.787061404691546	1.147613798560635	1.0139634456042523
8912000	-859.0257788289857	-785.7054237994604	-73.32035502952539	-785.7054237994604	4.245782840683039	-73.32035502952539	0.9027148720256943	0.8281469491321733	1.1215171687711736	1.0477910705434275
8913000	-877.269279844236	-788.1506944948615	-89.11858534937464	-788.1506944948615	5.355860865434801	-89.11858534937464	0.7379947782050763	0.7526275540858374	0.6398685011618329	0.9241741688508228
8914000	-871.2655954549558	-781.5870895259545	-89.67850592900129	-781.5870895259545	5.5083921761953825	-89.67850592900129	0.5959563601135413	0.7662500731814467	0.6648193035358624	0.8988020307677382
8915000	-859.6056152139079	-785.6784476068495	-73.92716760705834	-785.6784476068495	4.79179974713285	-73.92716760705834	1.0245718023111308	0.8034836811141125	0.6535361261323459	0.8471897267827614
8916000	-856.3627781636221	-778.3826787750818	-77.98009938854035	-778.3826787750818	5.0214857855198645	-77.98009938854035	0.7051225531965758	0.8161530375271395	0.6259180380008316	0.829020683916259
8917000	-852.2730334127452	-775.3807359539968	-76.8922974587484	-775.3807359539968	4.997082241052513	-76.8922974587484	0.8528424737852921	0.7946870878796465	0.5356316804875989	0.777506386617769
8918000	-852.5621076597531	-781.661847982963	-70.90025967679018	-781.661847982963	4.881676857915885	-70.90025967679018	1.1082184931714192	0.7841434222103012	0.5290556959703576	0.8240164856255271
8919000	-850.57253112184	-771.7816454519041	-78.79088566993596	-771.7816454519041	5.791642344146349	-78.79088566993596	0.7395790278972892	0.7714685175056799	0.5593809553669203	0.8334415586986821
8920000	-846.9089436368082	-770.5340995703059	-76.37484406650226	-770.5340995703059	5.676933764382484	-76.37484406650226	1.1022984786581163	0.8497328186401732	0.931650007733824	0.9450668117038756
8921000	-844.6290747089299	-777.4891409220113	-67.13993378691865	-777.4891409220113	4.853593404795316	-67.13993378691865	0.9289130431987705	0.8411737101620513	0.8333963731675398	0.9276353590356269
8922000	-856.3843827591887	-786.1595597439239	-70.22482301526489	-786.1595597439239	5.619660116099206	-70.22482301526489	1.1596799310997474	0.8392945856999072	0.8194264041130814	0.899095453398317
8923000	-853.9231650423998	-774.3113815086471	-79.61178353375267	-774.3113815086471	5.955987586951943	-79.61178353375267	0.9062840417582685	0.7716998884373828	0.902531154205638	0.9851428957606523
8924000	-845.0261269837076	-774.313950893448	-70.71217609025967	-774.313950893448	4.7357618496812925	-70.71217609025967	0.9096669541497275	0.8301182323256192	0.8763506599256603	0.9687613429215779
8925000	-843.4872262299559	-770.2351243299687	-73.2521018999872	-770.2351243299687	4.862954634204903	-73.2521018999872	0.8634495083574952	0.8853459723798112	0.9217940815462131	0.9146050807089697
8926000	-844.1877313964455	-774.7081100058841	-69.4796213905614	-774.7081100058841	4.973314544394797	-69.4796213905614	1.1817730239474047	0.9418451873093757	0.9149305656937459	0.8811434291792446
8927000	-835.37610938745	-763.7950148157973	-71.5810945716527	-763.7950148157973	5.310403962249005	-71.5810945716527	1.1213488935710623	0.8915568427764051	0.895157565068091	0.8993986347272084
8928000	-847.071890355718	-780.9347190561839	-66.13717129953405	-780.9347190561839	4.780766171227505	-66.13717129953405	1.0542286417303726	0.89681216897057	0.8095096978202131	0.876035072716525
8929000	-838.0586514625567	-767.6491929713559	-70.4094584912008	-767.6491929713559	4.918393343159424	-70.4094584912008	0.8189048720842251	0.8956169423154794	0.7077431398191586	0.8690147865707774
8930000	-829.6831068888672	-774.4024662162075	-55.28064067265978	-774.4024662162075	3.962032299108579	-55.28064067265978	1.2347209786707107	0.9937527825813529	0.7980852135372131	0.8024258287705878
8931000	-826.0009449817487	-768.0272175406678	-57.973727441080854	-768.0272175406678	3.985437338703196	-57.973727441080854	1.0876071067368436	1.089709550140851	0.8270775861975559	0.7787107990931654
8932000	-833.5328556198268	-766.1958040494923	-67.33705157033455	-766.1958040494923	5.2572821346535585	-67.33705157033455	0.9683213599479863	0.980381217573644	0.7982836094997124	0.8100011837802014
8933000	-830.3864086638101	-764.2086920971863	-66.17771656662389	-764.2086920971863	4.762522842062796	-66.17771656662389	1.1687542996375655	0.9992594105887802	0.9556240612286777	0.8643273618865583
8934000	-840.724554686988	-763.5436602978746	-77.18089438911336	-763.5436602978746	4.958536028361447	-77.18089438911336	0.9812079854438244	0.7986475071032196	0.5057770494363095	0.7610609147966135
8935000	-824.5489676118397	-763.1798080619437	-61.369159549895926	-763.1798080619437	3.8436595415644126	-61.369159549895926	1.3053764207805703	0.8742560803106111	0.5424708799232514	0.7725617325207215
8936000	-824.8214774555747	-761.672919600168	-63.1485578554067	-761.672919600168	3.965858602719265	-63.1485578554067	0.9750037954055187	1.062552379506676	0.8067962540098029	0.8521689697622127
8937000	-835.3024039327539	-779.2373896831443	-56.06501424960956	-779.2373896831443	2.9676852337198563	-56.06501424960956	1.0142837352127367	1.1042197156216558	0.7223226332279543	0.7497621948456109
8938000	-855.2651594691265	-791.1128371531778	-64.15232231594875	-791.1128371531778	3.6615054418723907	-64.15232231594875	1.1756643024596414	1.0694360884606962	0.7251769679106189	0.8094225228455668
8939000	-849.489921381094	-789.1567254658011	-60.3331959152929	-789.1567254658011	4.15316300747116	-60.3331959152929	1.0636894387278764	1.0511668903609346	0.900113836138199	0.8436037884809584
8940000	-848.7761570692824	-791.2872255586055	-57.488931510676785	-791.2872255586055	3.638451878929281	-57.488931510676785	1.200607993457827	1.0407930094736377	1.1915243665635058	0.910634037362807
8941000	-828.317875043069	-766.447375536968	-61.870499506100956	-766.447375536968	3.674188729441787	-61.870499506100956	1.0152981405897452	1.015623170121021	1.1488134314054728	0.9456982063100208
8942000	-838.0128203929754	-772.2283676701422	-65.78445272283315	-772.2283676701422	3.900117928101034	-65.78445272283315	0.9511932741722289	0.9913801458358978	0.9148337343162112	0.8905213115079988
8943000	-848.6476297508992	-780.3892883519467	-68.25834139895257	-780.3892883519467	3.4320512979572415	-68.25834139895257	1.05943330224828	0.9753761474164832	0.9585765089884708	0.8797560963021761
8944000	-833.4050610350102	-766.8082245376476	-66.59683649736269	-766.8082245376476	3.599309260485418	-66.59683649736269	1.2709688125634917	0.8924317771993883	0.6515698258337256	0.8061621739826742
8945000	-840.7567529506556	-761.9859044436821	-78.77084850697346	-761.9859044436821	4.199293878791957	-78.77084850697346	0.8060248613318743	0.8215313094232618	0.6942616896638845	0.8669157484891292
8946000	-842.2348678878002	-767.7609334771408	-74.47393441065937	-767.7609334771408	4.338268619917331	-74.47393441065937	1.0021413049915893	0.8898583112927807	0.6442926181070955	0.8168232048093623
8947000	-826.4222616080423	-760.9478902565468	-65.4743713514955	-760.9478902565468	3.514839920654289	-65.4743713514955	1.2533838462636642	0.948281364427964	0.6599007824079954	0.8193221246938606
8948000	-845.3233216591855	-771.7742768101889	-73.54904484899657	-771.7742768101889	3.5716481655162897	-73.54904484899657	0.8462930789373221	0.871905867544516	0.6495592540845121	0.836567883401599
8949000	-838.4685925860069	-762.7289749792035	-75.73961760680342	-762.7289749792035	4.256865434194906	-75.73961760680342	1.0691285570643516	0.9120940911484344	0.5957322651767006	0.8242225842646126
8950000	-852.6316628451381	-773.7754751110602	-78.85618773407785	-773.7754751110602	4.549675331737946	-78.85618773407785	0.7577105742304495	0.8606050701389466	0.7414854234261379	0.9686676138568815
8951000	-849.5366538790842	-772.4557963000144	-77.08085757906977	-772.4557963000144	4.191116847037977	-77.08085757906977	1.1889060337360389	0.8116240523973942	0.7940436728177908	0.9548044509469518
8952000	-848.085286291487	-770.7179466664173	-77.36733962506968	-770.7179466664173	4.2446040402371565	-77.36733962506968	0.8450921154979592	0.7792581441147115	0.7118786660549677	0.9258567639931987
8953000	-843.8629378603857	-774.8098329520996	-69.05310490828617	-774.8098329520996	3.630423401561163	-69.05310490828617	1.0323364707655558	0.8278223398200429	0.8712754519180206	0.9860750900397219
8954000	-853.526206003527	-780.5451007459177	-72.98110525760927	-780.5451007459177	4.049808238148723	-72.98110525760927	1.1256132016949092	0.8312898897840006	0.6902302569056009	0.9327814427975505
8955000	-861.4854948871961	-779.0394334413675	-82.44606144582862	-779.0394334413675	4.633684970503877	-82.44606144582862	0.8996562942215002	0.8308690287843543	0.8096401767531785	1.0123637952695708
8956000	-857.5590879363361	-772.5795195844337	-84.97956835190243	-772.5795195844337	5.042993422454243	-84.97956835190243	0.9945655940779956	0.7411040606895067	0.7874711888861072	0.9627224301270156
8957000	-839.4741127033599	-764.336333332355	-75.13777937100484	-764.336333332355	3.8182631527776483	-75.13777937100484	0.801377067079825	0.7592038656721504	0.6600517927682575	0.9557562702756813
8958000	-848.7144637338355	-766.6015223933252	-82.11294134051026	-766.6015223933252	4.052896809288239	-82.11294134051026	0.6862104496503144	0.7878366721974613	0.5241732391799284	0.8886815807975976
8959000	-830.7514843554623	-756.462792688506	-74.28869166695618	-756.462792688506	3.8507171741675292	-74.28869166695618	0.9758980920574453	0.7703935100668076	0.5583097140004564	0.966892986014792
8960000	-850.5392479254862	-766.7790563990472	-83.7601915264389	-766.7790563990472	4.501959691039636	-83.7601915264389	0.7790661110594335	0.7179737815043834	0.613891968469111	0.9870361621052304
8961000	-854.9763553718739	-766.2199741127077	-88.75638125916613	-766.2199741127077	5.023433488348843	-88.75638125916613	0.6605601764589707	0.6781480570740922	0.6041913270357406	0.9816811614962636
8962000	-855.754490102647	-762.978165565102	-92.77632453754501	-762.978165565102	5.620431776691488	-92.77632453754501	0.7876537067498336	0.6944110436794207	0.6120755892123325	0.9841575034842013
8963000	-867.1999458660507	-775.5659500441404	-91.63399582191023	-775.5659500441404	5.540139862884907	-91.63399582191023	0.6174179961686685	0.6733603696337177	0.6224087427765714	0.9630526493006132
8964000	-865.6969726325068	-781.1852049688282	-84.5117676636786	-781.1852049688282	4.987169701560119	-84.5117676636786	0.697957290198671	0.7598461941158171	0.6974752300108987	0.9365746282426263
