#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:table" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:table" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:table" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:table" name="distribution" x="@popSize.t:table">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
9166000	-1016.3217397902612	-780.7762289904165	-235.54551079984472	-780.7762289904165	5.477617931670238	0.001448131582082698	0.9996740723732036	2.067576867471976E-6	0.0014382654898905567	13.348280521740778	-235.9812902364468
9167000	-1016.4318512562343	-784.2032017489848	-232.2286495072494	-784.2032017489848	5.114013337808017	0.023683671598326485	0.9964052322250612	5.270237349956554E-4	0.023059711062481662	11.84967478616888	-231.43869945508192
9168000	-1014.1393223604592	-775.8063679934611	-238.33295436699817	-775.8063679934611	5.061824376667336	0.04713613730459457	0.9869713390179592	0.0019901897559509362	0.045101052017347765	10.502092679212081	-237.2854480427852
9169000	-1008.9327215050025	-771.6265342507016	-237.30618725430082	-771.6265342507016	5.442315416874739	0.039626818330837976	0.9934514224669073	0.001731933738883988	0.04170377775104753	11.015794716675474	-236.31048337139566
9170000	-1027.2162240059688	-778.1483382895133	-249.06788571645563	-778.1483382895133	6.418118869343814	0.2442775294289337	0.9098425733246267	0.06947707674697622	0.26239306471837964	16.048138381042357	-246.3226689763568
9171000	-1020.4719846757265	-781.8464409495723	-238.6255437261542	-781.8464409495723	5.921293970972932	0.21814604286748424	0.975223322049821	0.05140725976416615	0.22787230338239076	12.199233051837	-236.2750614642604
9172000	-1019.1648270439044	-776.0286190533957	-243.13620799050875	-776.0286190533957	4.631216362795597	0.05136690605279486	1.0019446823275764	0.002497457182447301	0.049850593332627736	13.526356587877208	-241.7849845779037
9173000	-1014.3687054816604	-780.0542518309512	-234.3144536507092	-780.0542518309512	4.481276986969802	0.015600636518210902	1.00510673922423	1.9101760217775043E-4	0.013803545037998072	12.933480808079524	-233.65035507002284
9174000	-1010.2005909662226	-777.3309305917493	-232.8696603744734	-777.3309305917493	4.190692030658175	0.08426342555677814	1.0321968787690516	0.005789472202890713	0.07523886427941946	10.324137114793015	-231.47457670033978
9175000	-1003.4466183541452	-779.7801985051344	-223.66641984901082	-779.7801985051344	4.332121076976967	0.005997576224740694	1.0009326389655988	3.326377518859219E-5	0.005762435299885827	9.395329525792176	-223.78719568222948
9176000	-1010.1782153038121	-778.1239169441593	-232.0542983596527	-778.1239169441593	4.360681669324585	0.0015450443619662876	1.0000309051781513	2.4462459310627535E-6	0.001563968640704414	12.1155509609225	-232.5568977735235
9177000	-1019.5916215398413	-784.3411769461273	-235.25044459371398	-784.3411769461273	4.552633609961003	6.253064010318629E-4	1.000045161589262	4.58060565607028E-7	6.767812543254753E-4	13.29265630243389	-236.07919268149976
9178000	-1011.1824543816754	-773.3345697490148	-237.8478846326606	-773.3345697490148	4.213811572830796	0.1382962132117976	1.009892888166794	0.017507022351907185	0.13048465160468264	13.718807542431628	-235.7989285353313
9179000	-1006.9668175285711	-767.1580577202313	-239.80875980833983	-767.1580577202313	4.8212488942931735	0.025911327115940422	0.9977418972642111	6.695309183207931E-4	0.025889872510695765	13.504564307148051	-238.8408620025192
9180000	-1009.410885636328	-771.3065792498851	-238.10430638644291	-771.3065792498851	4.843500403909074	0.01926411055284041	1.0003883359168417	3.8694406469494175E-4	0.01969535419731193	13.08007972300811	-237.32223083275227
9181000	-998.0434543211107	-768.6255849730296	-229.41786934808115	-768.6255849730296	4.5462982046021025	3.27522700666474E-4	0.9999804722796276	1.0580995479060202E-7	3.252819576116319E-4	9.412859707550412	-230.89026559455903
9182000	-1007.8903134144944	-774.0854612084082	-233.8048522060862	-774.0854612084082	5.35592196331035	0.0014007536844851444	1.0000859877044213	1.886379492044691E-6	0.0013733665542877865	12.177347390859818	-234.34788044154527
9183000	-998.9086729537074	-766.1937111817721	-232.71496177193535	-766.1937111817721	4.764331546756454	0.0030769996179486865	1.0000824746601054	1.0027112001819024E-5	0.003166380293887232	11.593585784459473	-232.94041697540518
9184000	-1008.6327263296027	-777.9048143123941	-230.72791201720867	-777.9048143123941	4.7648753765322045	0.0012983938829135141	1.0000261767780545	1.6741432937344936E-6	0.0012939302732554111	9.707745764694794	-231.532797898119
9185000	-1009.1385314665083	-773.0924201746392	-236.04611129186915	-773.0924201746392	4.267445457173122	0.013660392872730118	1.00126353688301	1.7498903655344215E-4	0.013213422160694712	12.009325533622748	-235.52237532885584
9186000	-1025.384364973116	-785.1608770002412	-240.2234879728747	-785.1608770002412	4.349714877158174	0.0023317605430044235	1.0004788365292452	3.890747550262329E-6	0.0019720801382584596	13.60834490136741	-240.41834674302422
9187000	-1024.6488427369418	-780.3373608630908	-244.31148187385102	-780.3373608630908	4.388366590522667	0.12449462722831958	1.018573199964969	0.013724029634252663	0.11677761986528554	14.200965267150092	-242.31252709995437
9188000	-1024.812266482983	-786.2968133139381	-238.51545316904486	-786.2968133139381	4.39897181828551	0.08476666543218293	1.0189105157042166	0.006298900546147233	0.0790992206017989	12.592664077869975	-236.91768046979584
9189000	-1028.632086290464	-784.7342545996913	-243.89783169077265	-784.7342545996913	4.334484416049283	0.01886720968521408	1.0001721581402325	3.6389697367855494E-4	0.019066458986561213	10.086697205257611	-243.38625316947767
9190000	-1018.8105846484005	-780.2062901949088	-238.6042944534918	-780.2062901949088	3.899720599084775	0.06864588397714465	0.997785323311648	0.005316414277901755	0.07355533389777409	14.642628529325643	-236.99502852105087
9191000	-1035.672969616052	-785.3726582746777	-250.3003113413742	-785.3726582746777	5.1937465497206965	0.12415414652541647	0.9755272133207988	0.015096025663432482	0.1268338638147345	13.683187574817477	-248.34065102977058
9192000	-1028.1119504889857	-791.1983780954224	-236.91357239356336	-791.1983780954224	4.691865621729502	0.04339297386282774	0.9901016690436801	0.0019591709133672977	0.044545661124721914	10.714557304697546	-235.8939333289817
9193000	-1050.9073998979538	-800.7272453036101	-250.1801545943438	-800.7272453036101	6.462192892124305	0.0018417771671311496	1.0000310291214867	3.404251659493936E-6	0.0018453728341388687	13.628078143324586	-250.48345230939861
9194000	-1016.2623996807533	-781.9803950246414	-234.2820046561119	-781.9803950246414	3.9827822991196777	3.719308912778396E-5	1.0000007529107386	1.357981132976513E-9	3.685089321980625E-5	12.907813375268017	-236.44097511674954
9195000	-1028.3636780705342	-782.362210447337	-246.00146762319727	-782.362210447337	3.7926250612484775	0.0072546902528504665	0.9996883036609784	5.543953322289275E-5	0.0074456254619487535	11.30032794218698	-245.84672189090705
9196000	-1015.7892252475204	-780.0482884057303	-235.74093684179013	-780.0482884057303	4.152669459559119	0.0016565065804342134	0.9998444666219355	2.8034469359683575E-6	0.0016745858955724043	12.106916143746192	-236.21188667505942
9197000	-1025.034459469358	-775.9942118859728	-249.04024758338508	-775.9942118859728	4.5453545368203185	0.022054110598337732	0.9991414870528478	4.078781981930088E-4	0.020203555737935575	14.60429125548094	-248.0783699928207
9198000	-1012.7373204098078	-771.7598055226986	-240.97751488710927	-771.7598055226986	4.1707705392762975	0.05483361823531599	1.0022015232246353	0.0025496131960588337	0.05062072683489446	11.470934151261394	-239.75196925565135
9199000	-1028.061859325598	-787.7257488107718	-240.33611051482634	-787.7257488107718	3.8558122887509683	0.0865215421439457	1.0068883334930232	0.007023502477060407	0.08337791193889431	10.084911309025864	-238.94638266379337
9200000	-1014.9205348342797	-771.9643395965378	-242.95619523774187	-771.9643395965378	4.699503532904134	0.1280620964474585	1.0274662467593434	0.016554221004209193	0.12750104471215454	11.754117475632048	-241.12399788019474
9201000	-1013.6712596595588	-781.1182213004399	-232.55303835911886	-781.1182213004399	4.2394431541835615	0.17977642213524792	1.0356482663269535	0.030858396679228243	0.17326643800976657	9.832478349446905	-230.6077732327188
9202000	-1018.4134639245965	-772.1478020885877	-246.26566183600875	-772.1478020885877	4.525056324784283	0.27084645340686286	1.0455173452882711	0.08126520387704099	0.27482796221323397	14.422933636193255	-243.51011307509575
9203000	-1019.7785151333119	-780.3909669310623	-239.38754820224963	-780.3909669310623	4.049310870504697	0.14886550896697512	1.0294965925805202	0.02487937439074775	0.15570707691755442	10.483888720289725	-237.54593823024013
9204000	-1003.9114144898698	-768.7576493134469	-235.15376517642292	-768.7576493134469	4.625300365332739	0.12657492247955443	1.0513691073169291	0.01690211687924369	0.1262069977801616	11.292113920133666	-233.37093883986742
9205000	-1020.5417083988684	-782.615887365488	-237.92582103338046	-782.615887365488	4.868278006138428	0.15017111762805385	0.9917003853872361	0.024553612751240423	0.1544274458313405	12.645034152310625	-235.8893471491261
9206000	-1008.2354921590286	-770.2307419179612	-238.00475024106748	-770.2307419179612	4.632988522211725	0.15900492234538494	0.9717845312959531	0.025573623044310326	0.1567412605324248	10.417937400828794	-236.1125643281832
9207000	-1009.8530937359938	-772.3750154440513	-237.4780782919424	-772.3750154440513	5.187301457350558	0.03950504292595033	1.0057342936461586	0.0014524974730284002	0.03797504968016931	12.980300431943467	-236.3200075588301
9208000	-1001.0907076126243	-768.7858306576412	-232.30487695498306	-768.7858306576412	3.959970736127311	0.13331798771851688	1.0003229234814588	0.017229367195029755	0.12869426262549027	8.023065010617652	-230.8222820440938
9209000	-1023.4361074331339	-784.1479269251727	-239.28818050796127	-784.1479269251727	4.439977890653453	0.18299415794980678	1.0146035847627723	0.0354870841322265	0.18308184515433226	10.600684155391258	-237.25109465448688
9210000	-1019.5974736814727	-783.8475050300459	-235.7499686514268	-783.8475050300459	4.043771147405131	0.3032788679271335	1.016413762494512	0.08962643860087083	0.2903388431528313	10.733976156596631	-233.15283000253544
9211000	-1020.8260937419846	-780.9301679971326	-239.89592574485198	-780.9301679971326	4.389704410263191	0.22559069227123132	0.9995694478563503	0.048502011424349255	0.21549816273798242	11.423880091154171	-237.5761670711712
9212000	-1013.1157984742454	-772.995993779977	-240.1198046942684	-772.995993779977	4.91156223479755	0.3246218422481971	0.9746031626872194	0.10131101278234719	0.3221690350934414	10.930694192217866	-237.417308017486
9213000	-1013.5713877453406	-779.9604397593241	-233.61094798601658	-779.9604397593241	3.9082726092575872	0.19496647933395958	1.010967679928209	0.036677046582430095	0.19129206494721668	11.75227042112487	-231.41020774321132
9214000	-1015.4197700747366	-770.7335282789018	-244.6862417958348	-770.7335282789018	4.1857287291384635	0.0503953816219421	1.0054639272799353	0.002444061835824126	0.04917706808575321	11.304629514036659	-243.52578123899818
9215000	-1017.1193296849107	-781.3672163070555	-235.75211337785518	-781.3672163070555	4.276277062501869	0.06550609956872191	0.9928107359559492	0.0038190314694160053	0.06198643044015856	10.940563498074901	-234.46408362841782
9216000	-1007.543370805936	-766.8659393391476	-240.67743146678833	-766.8659393391476	3.908436362373271	0.0120378951365245	0.9990816637979069	1.4707047979006197E-4	0.012134795098287396	14.549099015435855	-240.02431184178994
9217000	-997.8330261398409	-772.8052816828067	-225.02774445703415	-772.8052816828067	4.243734525511988	0.012871415612050803	1.0022236574606165	1.715755930881753E-4	0.013092181613560978	11.918472868077854	-224.54105829310396
9218000	-1010.8962644235212	-778.7422453594384	-232.15401906408283	-778.7422453594384	4.863024867478039	0.02289643921190769	0.9993679510058124	5.265987326259894E-4	0.02297866676597508	11.458712778857137	-231.41524397587207
9219000	-1005.7394156850994	-774.4292038742718	-231.31021181082755	-774.4292038742718	3.7147425110916483	0.02400965768875948	0.9934561833512289	6.231211923631141E-4	0.02508761419592053	13.15023000649421	-230.408975533826
9220000	-1003.1643617471792	-772.838497936989	-230.3258638101902	-772.838497936989	3.6689202658382345	5.337587512414046E-4	0.9998356855852961	2.74329303200773E-7	5.238311903799713E-4	10.976299244898849	-231.4192053173273
9221000	-1011.1634185978029	-775.414891396195	-235.74852720160786	-775.414891396195	5.127403443323641	0.003628973222326553	0.9994266935271006	1.404862223541033E-5	0.0037492646521949456	10.94977542630294	-235.9537065227286
9222000	-998.2390284932767	-765.6983980660472	-232.54063042722956	-765.6983980660472	3.4988435164547895	0.05406258504726181	0.9958726171010934	0.002650938911486401	0.051687077065044114	11.264171340512036	-231.34181287537942
9223000	-1007.9190366107114	-770.616359898701	-237.30267671201034	-770.616359898701	4.49627993934403	0.05971086526245511	0.9889872688605363	0.0029349022300128587	0.05448792772645865	10.147778841121783	-236.14769067230307
9224000	-999.854683969822	-766.8007676192229	-233.053916350599	-766.8007676192229	4.429760245241385	3.3302340437972073E-4	0.9999591742646715	1.1186520991165627E-7	3.344758321510243E-4	13.40936088272145	-234.16475381783485
9225000	-1000.075320015985	-772.8526366003235	-227.22268341566144	-772.8526366003235	4.092604905052438	0.0026725219122924627	0.9997513333339633	7.186381419669276E-6	0.0026817079277914667	12.320979951641725	-227.45323151879967
9226000	-1006.062516649083	-773.3787457343576	-232.6837709147254	-773.3787457343576	3.8768947597597174	0.0032809759391134873	0.9989203940897534	1.1002358976658141E-5	0.003318824771681352	10.699313815780204	-232.95941318383547
9227000	-1035.6456634679746	-784.1306806822662	-251.51498278570838	-784.1306806822662	5.24228616806705	0.11389555277448866	0.9840335358341858	0.012108997148882025	0.11128431433426991	12.319992748687374	-249.72683484529023
9228000	-1011.3620000389444	-767.6448911438226	-243.71710889512175	-767.6448911438226	3.8250916596458704	0.03809929112046226	0.9928896366053782	0.001525864400501939	0.039228030540331346	17.095689747150058	-242.3040071058419
9229000	-1014.6875615800282	-769.4191817874738	-245.26837979255438	-769.4191817874738	4.8687607015091245	0.015987208938142438	0.9979361036182105	2.6178016367629575E-4	0.01619258562877742	13.858362494159906	-244.5229301734389
9230000	-999.7662922728985	-766.8232059946703	-232.94308627822812	-766.8232059946703	4.13901319884087	0.052196300301023055	1.0087996333637628	0.002768445370870129	0.052288115537047174	9.56607005494623	-231.92873430300978
9231000	-1002.7268475588243	-767.7184414987155	-235.0084060601088	-767.7184414987155	4.50092044540643	0.03739192160880675	0.9986530108080806	0.0013656554547973154	0.036916345069806414	12.763602283096038	-233.89801368389922
9232000	-1006.9246996261716	-779.1853177716657	-227.7393818545059	-779.1853177716657	4.288314620913036	0.0091320898799239	1.0005564888866831	8.467220548575864E-5	0.00919637587248939	11.87890084963394	-227.42382874149982
9233000	-998.1376520731715	-772.3171559088134	-225.820496164358	-772.3171559088134	5.111978787784398	0.1732327002349701	0.9728286033255962	0.02922161602094683	0.170693154475865	9.807216766058884	-223.91200899320475
9234000	-1012.0950016263012	-772.8118571806768	-239.28314444562434	-772.8118571806768	6.579182505452515	0.3642455626306129	0.8949189560988684	0.12928025606302063	0.3643346373630668	10.39802691972247	-236.47382930095085
9235000	-996.6673182263261	-758.102822229344	-238.564495996982	-758.102822229344	5.911629023448342	0.3637393338259495	0.9162744497108765	0.12348923164127903	0.3480016204332789	11.29408030961378	-235.67448406183237
9236000	-1006.604815764367	-770.4509061166984	-236.15390964766857	-770.4509061166984	5.342444539290166	0.25763069004448164	0.9905510299193697	0.0702853748739184	0.26250446818284207	10.737382709295511	-233.75108585785068
9237000	-998.9279144422674	-773.8163240297843	-225.11159041248305	-773.8163240297843	4.21456038387865	0.25633174639272926	0.9777725952514116	0.07085002149460756	0.26743191147852136	8.018047340271503	-223.00653148867028
9238000	-1007.9438374805304	-769.0033719560433	-238.9404655244871	-769.0033719560433	4.278771548740875	0.1238885953223298	0.9992796456519343	0.01748108453775971	0.1325233756383558	11.645488224302122	-237.14373541831498
9239000	-1004.2100772457065	-764.3089681959765	-239.90110904973008	-764.3089681959765	4.148627111604167	0.026407104195648696	1.0001230098705838	7.256412965102336E-4	0.026937676510994876	14.720946698444955	-238.83694346226847
9240000	-1004.6614627630933	-767.0420459488056	-237.61941681428763	-767.0420459488056	4.697315189061784	0.00568727877942291	0.9997216063179253	3.4916700772008756E-5	0.005911509803339799	12.895662089789889	-237.44878495797212
9241000	-1026.770851074647	-784.47354332416	-242.2973077504871	-784.47354332416	4.4230819160303305	0.05004604981894608	1.0022358978636465	0.0018891169106437437	0.0433576369936921	10.934510144734254	-241.17425291473955
9242000	-1002.192782229245	-772.0616075718315	-230.13117465741357	-772.0616075718315	3.809066000540362	0.004631175135245479	1.0002970445350439	2.003271979455909E-5	0.0044731890999995015	11.717810505844621	-230.15366516734747
9243000	-1005.2297400265236	-770.0564898818269	-235.17325014469668	-770.0564898818269	3.820686438088242	0.13148892485266306	1.0056399223077501	0.01744347027654082	0.1318346392837017	11.39418253668999	-233.35102241979934
9244000	-1004.3500478577078	-772.6517124496876	-231.6983354080202	-772.6517124496876	5.252752999819798	0.0569228807067568	0.9932489866049624	0.0032486428569575903	0.0569556596294549	10.445112708262227	-230.5437851026137
9245000	-1009.3499881066692	-775.2203095218739	-234.12967858479533	-775.2203095218739	4.969824261029808	0.20837787181085984	0.9558882503363696	0.03676782062111733	0.19672065330120017	10.747803676311749	-231.95253748539824
9246000	-1009.7627350466481	-778.793213341121	-230.9695217055271	-778.793213341121	4.7286523923341255	0.16482418309931246	1.0003967897371286	0.026172020628175845	0.16548521493206067	12.028565450202118	-228.90179422762444
9247000	-1019.7702655701358	-778.2108662785876	-241.55939929154832	-778.2108662785876	4.588262798648213	0.12583642386316873	0.994883916873482	0.014406928865654128	0.12131925458068332	10.204998052151442	-239.8824277577941
9248000	-1005.9920939426761	-769.8064380723122	-236.18565587036397	-769.8064380723122	4.44809281749394	0.08121190530399884	0.995028563651105	0.006665636155416708	0.08210864643604635	10.046887609270753	-234.84276656845748
9249000	-1012.0184199433559	-774.9615512407645	-237.05686870259132	-774.9615512407645	4.621828399425836	0.014442305714432783	1.0001482752018298	1.999955050894249E-4	0.014132051738478143	9.657424327240607	-236.72341539919844
9250000	-1010.7977245732612	-779.4308537820378	-231.36687079122342	-779.4308537820378	4.203032182562783	0.04939360157536397	1.0026600705070252	0.0019331601341930097	0.044097357702111754	10.604162205143346	-230.28224333774563
9251000	-1005.0249477522716	-762.7334796715406	-242.29146808073094	-762.7334796715406	4.542432345033679	0.0389463909518194	0.9970974438873504	0.00123739428108552	0.035189970159201514	14.132450230269814	-241.05637655871317
9252000	-1008.2224479699529	-772.9999557390381	-235.2224922309148	-772.9999557390381	4.0535032089526695	0.010939689968312639	1.0021623601285812	1.1076940946556461E-4	0.01051090693586196	11.34829747037205	-234.86475243107233
9253000	-1007.317633495139	-768.6558540693213	-238.66177942581766	-768.6558540693213	4.050695336364985	0.02711835423341768	0.9972659975907676	7.184849375981828E-4	0.02686271992426242	15.371931873655504	-237.54024324878
9254000	-1018.0798744441738	-779.7380964665618	-238.34177797761197	-779.7380964665618	4.947909289110496	0.0573104275165866	0.9933709025894175	0.0034905682085876097	0.059623909010853085	12.97489451752156	-236.96620686325045
9255000	-1012.6132232929748	-780.5520014043292	-232.0612218886456	-780.5520014043292	4.808238415936893	0.007585496659740812	0.9997573273573499	6.352566603357162E-5	0.007976146154094811	11.703224839218407	-231.8500480704835
9256000	-1010.9847761350894	-778.7774989315623	-232.20727720352716	-778.7774989315623	3.733052757739304	0.012708262255706763	0.9999912839144239	1.9012729373046172E-4	0.01379897461550658	7.898847344910925	-232.13826411385665
9257000	-1018.6598013171483	-776.9159929364893	-241.7438083806591	-776.9159929364893	4.216784462353946	0.0017478372309098428	0.9998555990488903	3.392038842414063E-6	0.0018418965476098494	10.72322805921591	-242.31117484420452
9258000	-1011.3620736997722	-764.576491631444	-246.78558206832815	-764.576491631444	4.578542693561349	0.03185252755683699	0.9928272565632358	0.0011164843886012964	0.033493910058156134	14.852201450843111	-245.61196355885792
9259000	-995.6446092371297	-761.6514019073162	-233.99320732981346	-761.6514019073162	4.0938276768149455	0.13610154089552273	0.9921302672033031	0.02177093369554643	0.14582401049895793	8.7844097259176	-232.40315197538536
9260000	-1023.631224306088	-779.4975525280888	-244.1336717779992	-779.4975525280888	3.923400463450152	0.1293361098161311	1.0059018700755398	0.020844448582094204	0.14174871581029713	15.669532965314541	-242.00606617299837
9261000	-1021.7287902064157	-784.4157182842862	-237.31307192212958	-784.4157182842862	3.877202146754037	0.057256618797471105	0.9981952259221024	0.0032288670415235757	0.05670511548529296	13.545193029107972	-235.89505875042093
9262000	-1003.07283224103	-770.3166893580858	-232.75614288294426	-770.3166893580858	3.8868955352348284	0.11113550140314289	1.000457293196728	0.011467953224438878	0.10724102386340836	10.266362707024879	-231.16886703945875
9263000	-1010.2398415572812	-768.2024218716946	-242.03741968558666	-768.2024218716946	4.307322184404371	0.07121853620378506	1.005394243869889	0.004731832958648739	0.06925218534248039	12.143968041002912	-240.5915827316739
9264000	-1008.6546094911071	-768.3578741596349	-240.29673533147215	-768.3578741596349	4.255415205304709	0.14777016021881914	0.9794134492478495	0.021379522541940175	0.15021479396557635	13.628914195494556	-238.19903974317242
9265000	-1026.0458056634711	-789.7612965640536	-236.28450909941745	-789.7612965640536	3.730195425850747	0.1039671725013842	0.9928520037746374	0.009650608251327618	0.09980961015282912	12.010073250595912	-234.58982765305055
9266000	-1032.9124197286897	-783.3911257420522	-249.5212939866375	-783.3911257420522	4.34235013476884	0.052658150612199514	0.9851223590130845	0.00222111341772067	0.047823301022767994	14.793122565773919	-248.06573689425326
9267000	-1019.5536925716151	-779.2625103550425	-240.29118221657257	-779.2625103550425	3.8114775108397607	0.14142602436853685	0.9954930893927457	0.017302281073184694	0.13242793610099243	11.356755629311767	-238.41268242112452
9268000	-1006.5396361036625	-775.1695640251381	-231.37007207852432	-775.1695640251381	4.5756524217836345	0.05581148411434761	0.9978367526165531	0.0024949622811943828	0.05001966589857043	11.57802577442991	-230.124535204469
9269000	-1010.645619543533	-769.1655914930825	-241.4800280504505	-769.1655914930825	4.578358303397743	0.11559874311366365	0.9892495232522525	0.008987319071049422	0.09542189887946378	14.490402777190772	-239.51832330943054
9270000	-1022.4242826419434	-777.6280996799744	-244.79618296196898	-777.6280996799744	4.301365107906837	0.061144090073576615	0.9991927666900968	0.003413543068462501	0.05880428375412298	13.763419941319416	-243.3217642226301
9271000	-1015.8506399111272	-775.8659057054489	-239.9847342056784	-775.8659057054489	3.916393347898926	0.010422705891516074	1.0010395016654816	9.84176176583203E-5	0.00991791775299662	10.623331842388472	-239.7166514718477
9272000	-1018.4801173261151	-780.1235713757127	-238.35654595040234	-780.1235713757127	4.322396667557272	0.07197993552177374	1.0118759289534516	0.004779494340666767	0.06848962141852775	12.622348790236494	-236.8651828917126
9273000	-1018.1997359921567	-780.5326942286525	-237.66704176350413	-780.5326942286525	3.9595648477322696	0.046061371267420916	1.0032921168664748	0.0020158366076756403	0.04467576181584944	12.242634837197619	-236.47961897992735
9274000	-1024.136532918001	-783.7341832714226	-240.40234964657841	-783.7341832714226	4.0333881029672565	0.11197149676979232	1.0179863065279429	0.011043899811158527	0.1051415104723889	12.81840072061967	-238.58742555074858
9275000	-1018.8410766068821	-777.2432848118171	-241.59779179506495	-777.2432848118171	3.981288081184838	0.12236237220394175	0.9744887403150414	0.014346994785438391	0.1199581955276328	11.270616234317439	-239.84348494642066
9276000	-1023.667764320641	-786.5232508377875	-237.1445134828536	-786.5232508377875	4.6744269097287265	0.0033770619297269298	1.0011688297213457	9.219444371419928E-6	0.003034292038214706	11.256105413674115	-237.35588355788866
9277000	-1008.5099841422598	-776.5435327011378	-231.96645144112202	-776.5435327011378	4.245951334954533	7.306881645199184E-5	1.0000026873701973	5.031085362616424E-9	7.092967056700099E-5	12.93056111304681	-233.81266886677258
9278000	-1009.4770594106166	-780.0709702192822	-229.40608919133436	-780.0709702192822	4.300873303504813	5.601836105483587E-4	1.0000702812429219	2.818014967231018E-7	5.3083250558054E-4	11.547798092983365	-230.42635823669553
9279000	-1020.8859665654318	-776.4660514690818	-244.41991509634994	-776.4660514690818	5.415293889963356	0.0011331146534098737	0.9999366389315414	1.3126945126737892E-6	0.0011458091063751195	14.184933743035783	-244.90866453686561
9280000	-1027.3161977157442	-783.1108334105858	-244.20536430515844	-783.1108334105858	5.578747680907586	0.011126412560249481	1.0036262841902839	1.2453841109036427E-4	0.011141879464710682	15.025565415548268	-243.55865822987823
9281000	-1019.0609192584897	-780.3000412063028	-238.76087805218688	-780.3000412063028	4.625024508539545	0.008666311477221663	0.9989061747127969	7.638342837090147E-5	0.008747087280671634	10.697635200501413	-238.57538819567773
9282000	-1019.1449177218158	-780.1624675694956	-238.9824501523202	-780.1624675694956	4.633113391128074	0.006390657954977686	0.9993378338518826	4.12411200434221E-5	0.0064256685232185395	12.872737411588817	-238.75807069435555
9283000	-1009.2162141353042	-772.1596754892535	-237.05653864605074	-772.1596754892535	4.991518086986431	0.11159298480722327	0.9783016466398621	0.012992610927453078	0.11459740689822581	11.124458473631291	-235.38590021040366
9284000	-1010.8430774137099	-771.6108044107463	-239.2322730029637	-771.6108044107463	4.629118963321507	0.08292104076983421	0.984021049341925	0.0059072468631404884	0.07742941763670254	12.485510729061833	-237.658013674368
