#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:table" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
7958000	-833.9638186729893	-771.1074762436056	-62.85634242938371	-771.1074762436056	3.685935824885159	-62.85634242938371	0.9707886608016403
7959000	-831.5917050418709	-780.202403585965	-51.38930145590585	-780.202403585965	3.4439931001918063	-51.38930145590585	1.2374106191448497
7960000	-844.8551057273	-794.0468876172431	-50.80821811005699	-794.0468876172431	3.3491953539908645	-50.80821811005699	1.1418559102496366
7961000	-838.1340102643563	-782.5612345885255	-55.57277567583085	-782.5612345885255	3.3291918156630533	-55.57277567583085	1.2248081040755416
7962000	-841.4773946409413	-783.8398748258614	-57.63751981507983	-783.8398748258614	3.3816777194329517	-57.63751981507983	1.3491714045655017
7963000	-838.6703867631023	-774.9235493177274	-63.746837445374965	-774.9235493177274	4.159922248916315	-63.746837445374965	0.9338397001803969
7964000	-838.2200124521617	-781.06513838509	-57.154874067071624	-781.06513838509	3.8284288816225236	-57.154874067071624	1.1451984007458855
7965000	-847.9576142018418	-784.5012635991495	-63.456350602692325	-784.5012635991495	3.9634647667618297	-63.456350602692325	0.9207219644328823
7966000	-839.2051151438814	-773.129992963571	-66.07512218031039	-773.129992963571	4.299566172810468	-66.07512218031039	0.9989952417253201
7967000	-825.7913785687576	-768.6424893769043	-57.14888919185327	-768.6424893769043	3.6325616484871555	-57.14888919185327	1.2473255841416209
7968000	-852.0786371278379	-788.8493177123208	-63.22931941551704	-788.8493177123208	4.03954663677065	-63.22931941551704	1.1261062582971026
7969000	-836.7277811592569	-784.3634068874471	-52.36437427180975	-784.3634068874471	2.9880305681959856	-52.36437427180975	1.567153818113352
7970000	-833.8553700348581	-785.850926008191	-48.00444402666708	-785.850926008191	3.4612761631795643	-48.00444402666708	1.327115477477446
7971000	-840.9538897427287	-777.2178660058413	-63.73602373688746	-777.2178660058413	3.767443582004076	-63.73602373688746	1.0199822845032829
7972000	-834.5066609824213	-771.0701342346302	-63.43652674779104	-771.0701342346302	3.664671343614536	-63.43652674779104	1.3450575400992513
7973000	-846.2288777393716	-782.2573327498648	-63.97154498950678	-782.2573327498648	4.368374108097802	-63.97154498950678	0.9581361113084543
7974000	-848.7720697844267	-780.7743172357651	-67.9977525486615	-780.7743172357651	4.450450140725584	-67.9977525486615	1.2119256510098795
7975000	-846.6290131706337	-781.0895671710105	-65.53944599962324	-781.0895671710105	4.358457047774158	-65.53944599962324	1.0651254972585114
7976000	-841.7246548511146	-774.8470856041141	-66.87756924700041	-774.8470856041141	4.006714870635315	-66.87756924700041	1.525069122521526
7977000	-827.2438590255629	-773.6805858461706	-53.56327317939224	-773.6805858461706	3.2847491648638893	-53.56327317939224	1.26991279658199
7978000	-828.9205028647016	-769.0813052675297	-59.83919759717186	-769.0813052675297	3.766702452964159	-59.83919759717186	1.1478164652035343
7979000	-844.3338387193339	-789.3034118186765	-55.0304269006574	-789.3034118186765	3.6663829507115397	-55.0304269006574	1.2453334281252155
7980000	-833.6487838435944	-774.4714502803998	-59.17733356319457	-774.4714502803998	4.24039056721148	-59.17733356319457	1.243013315881439
7981000	-818.7125161130042	-758.1303114276315	-60.58220468537276	-758.1303114276315	4.1209941457709895	-60.58220468537276	1.06383955525505
7982000	-835.8619162430912	-770.5096861431357	-65.35223009995542	-770.5096861431357	4.470678407165429	-65.35223009995542	0.9836209380849246
7983000	-832.2276511075503	-769.2648359800538	-62.962815127496484	-769.2648359800538	4.3458766055506	-62.962815127496484	0.9494617141031259
7984000	-830.0101614369216	-770.2032153198223	-59.80694611709935	-770.2032153198223	4.266064830592805	-59.80694611709935	0.9172880033466608
7985000	-830.5216832313395	-777.398660733852	-53.12302249748747	-777.398660733852	3.250434309223728	-53.12302249748747	1.5901496064871157
7986000	-823.581638251338	-770.7679468124686	-52.8136914388693	-770.7679468124686	3.9363785357596117	-52.8136914388693	1.199044908644939
7987000	-821.7532417573307	-763.5054064161171	-58.24783534121357	-763.5054064161171	3.642182111634465	-58.24783534121357	1.0489201141790183
7988000	-840.3433259593639	-770.374210842934	-69.96911511642998	-770.374210842934	4.026508008228352	-69.96911511642998	0.902921843665672
7989000	-832.2577587606427	-778.2449322816788	-54.01282647896386	-778.2449322816788	3.6097141550624023	-54.01282647896386	1.254291884064831
7990000	-837.1939573763935	-775.7243286881468	-61.46962868824674	-775.7243286881468	4.051644704839192	-61.46962868824674	1.122016508090555
7991000	-830.1368340415007	-772.1339270360941	-58.00290700540662	-772.1339270360941	3.8165146986250904	-58.00290700540662	1.1189692176508923
7992000	-838.7068794669666	-784.1725977197618	-54.53428174720479	-784.1725977197618	3.5030207873427694	-54.53428174720479	1.358426191028596
7993000	-841.5286068299324	-775.8723075969874	-65.65629923294503	-775.8723075969874	4.258708483432171	-65.65629923294503	1.183848945609264
7994000	-848.5626572243173	-787.7230927560968	-60.83956446822048	-787.7230927560968	3.627120174898368	-60.83956446822048	1.209188341026779
7995000	-837.8299849478466	-776.9153829034472	-60.914602044399395	-776.9153829034472	3.6905147749569096	-60.914602044399395	1.0973186282407896
7996000	-848.9845772241337	-779.4299537637861	-69.55462346034751	-779.4299537637861	3.868300337381951	-69.55462346034751	1.2297007081886202
7997000	-844.9078580688573	-783.5774395441515	-61.33041852470579	-783.5774395441515	4.0716885708704496	-61.33041852470579	1.0020911459473993
7998000	-851.8741413236971	-783.4766437750541	-68.3974975486431	-783.4766437750541	4.190315546178763	-68.3974975486431	0.92504879876325
7999000	-843.8490844220279	-781.9474577829927	-61.90162663903512	-781.9474577829927	3.6406971812668534	-61.90162663903512	1.0998515582274455
8000000	-838.5000634221248	-779.2781689380465	-59.22189448407819	-779.2781689380465	3.5757182854749594	-59.22189448407819	1.1017611691646214
8001000	-836.8639633699278	-774.269593274927	-62.59437009500075	-774.269593274927	3.7287129260315544	-62.59437009500075	0.9429023773757297
8002000	-840.0004249969645	-781.2482645991556	-58.752160397808936	-781.2482645991556	3.327889519644792	-58.752160397808936	1.067690691474748
8003000	-840.238021883743	-779.823817148759	-60.414204734984125	-779.823817148759	3.6650584555616774	-60.414204734984125	0.9120931727843974
8004000	-841.6457912343753	-780.3445504666779	-61.30124076769744	-780.3445504666779	3.478262566247959	-61.30124076769744	1.1296115610570179
8005000	-851.1664082706161	-789.8548261980177	-61.31158207259837	-789.8548261980177	3.444703708962983	-61.31158207259837	1.0515487839499293
8006000	-849.2911151940426	-788.7423275479118	-60.548787646130826	-788.7423275479118	3.4265780173074467	-60.548787646130826	1.0805564830053132
8007000	-867.8590044055973	-799.3821808384382	-68.47682356715907	-799.3821808384382	3.9878230961235697	-68.47682356715907	0.9313707134338463
8008000	-853.6095562839675	-791.9882494823535	-61.62130680161404	-791.9882494823535	3.985825801034452	-61.62130680161404	0.9785977963968141
8009000	-861.9841989409183	-802.9456012372721	-59.03859770364627	-802.9456012372721	3.381384531147617	-59.03859770364627	0.9439188746433482
8010000	-841.3684846549734	-787.9940501965841	-53.37443445838921	-787.9940501965841	3.4948275306482195	-53.37443445838921	1.115712451872999
8011000	-839.5750378794132	-782.971715734666	-56.60332214474723	-782.971715734666	3.2504852098475014	-56.60332214474723	1.19043648248651
8012000	-829.9645685607567	-773.0933662682147	-56.871202292542	-773.0933662682147	3.5159843737954546	-56.871202292542	1.2432665870040622
8013000	-821.3972605385227	-769.7078206573777	-51.68943988114499	-769.7078206573777	3.652985924281299	-51.68943988114499	1.17048267788346
8014000	-817.5262284528476	-764.2496724849854	-53.276555967862286	-764.2496724849854	3.526603426362192	-53.276555967862286	1.2620912866309202
8015000	-832.6085568501057	-780.7536613699755	-51.8548954801303	-780.7536613699755	3.675941165176367	-51.8548954801303	1.1857188326761785
8016000	-830.9805492954653	-777.3660355491327	-53.61451374633263	-777.3660355491327	4.023533959165282	-53.61451374633263	1.3654019846381995
8017000	-847.5801104296091	-787.5590376877824	-60.02107274182669	-787.5590376877824	3.4051820799289767	-60.02107274182669	1.048404673401667
8018000	-845.3089915190465	-781.0394339176278	-64.26955760141868	-781.0394339176278	3.8093982773630355	-64.26955760141868	1.1724212421536082
8019000	-847.5256461639522	-782.0171144639177	-65.50853170003454	-782.0171144639177	4.160076596614046	-65.50853170003454	1.0645167720254218
8020000	-832.1392892396753	-772.1895209123995	-59.94976832727579	-772.1895209123995	3.467885420167021	-59.94976832727579	1.2762140567259035
8021000	-849.2175231231529	-792.3838569053054	-56.83366621784754	-792.3838569053054	4.093777439016254	-56.83366621784754	1.1656296631539607
8022000	-834.5424867436809	-778.2379770299384	-56.30450971374256	-778.2379770299384	4.024212958529045	-56.30450971374256	1.1398748306938087
8023000	-841.4091813667549	-782.998795254088	-58.4103861126669	-782.998795254088	4.298351295405326	-58.4103861126669	1.2043816584932856
8024000	-859.1558290383014	-785.6301829411922	-73.52564609710915	-785.6301829411922	4.551758183440237	-73.52564609710915	1.3819000935887216
8025000	-835.997363636668	-776.2386751241087	-59.75868851255932	-776.2386751241087	3.8504309595942408	-59.75868851255932	1.5014549999803808
8026000	-837.7056633156593	-770.0347795012514	-67.67088381440796	-770.0347795012514	4.1956329790481846	-67.67088381440796	0.9413127225538767
8027000	-830.3625553294055	-773.6644120857576	-56.69814324364788	-773.6644120857576	3.9045003058455583	-56.69814324364788	1.4885065700388809
8028000	-841.0383887333917	-781.2947917228107	-59.743597010580935	-781.2947917228107	3.9839484357099675	-59.743597010580935	1.251923332947151
8029000	-832.7005672588276	-772.2725612536076	-60.42800600522005	-772.2725612536076	3.7683400912611003	-60.42800600522005	1.2904411526444421
8030000	-836.3417124251891	-775.0512701657996	-61.2904422593896	-775.0512701657996	3.902007862042522	-61.2904422593896	1.0247255477779122
8031000	-837.1305272907629	-778.369270855331	-58.76125643543184	-778.369270855331	3.871334336140708	-58.76125643543184	0.9179957035969714
8032000	-843.6269928302625	-787.8182585851267	-55.80873424513577	-787.8182585851267	3.905929032318651	-55.80873424513577	1.2659694201560254
8033000	-835.0724557209206	-771.5081289007044	-63.56432682021627	-771.5081289007044	3.835680715367123	-63.56432682021627	0.8548710950440527
8034000	-834.932672281804	-777.1899143716856	-57.742757910118414	-777.1899143716856	3.50062266009446	-57.742757910118414	1.16943039310071
8035000	-837.6139373232721	-776.6962040081312	-60.91773331514098	-776.6962040081312	3.6159260190911606	-60.91773331514098	1.088357790789312
8036000	-853.7796170295138	-791.5050979466087	-62.2745190829052	-791.5050979466087	3.667149571165544	-62.2745190829052	1.2438146392138238
8037000	-839.6830654635834	-782.1488761104483	-57.534189353135005	-782.1488761104483	3.8970270006531282	-57.534189353135005	1.0453410156312053
8038000	-842.2552144082769	-780.1694316341673	-62.08578277410962	-780.1694316341673	3.741216914383876	-62.08578277410962	1.2700761104278586
8039000	-844.024545377084	-781.1583108832818	-62.866234493802196	-781.1583108832818	4.0826980925490535	-62.866234493802196	1.2068600386719632
8040000	-835.5007205930114	-774.4366528793391	-61.06406771367217	-774.4366528793391	4.173478098698662	-61.06406771367217	1.2346891479510942
8041000	-833.0554681283635	-777.8745603301846	-55.18090779817884	-777.8745603301846	3.2487316520643073	-55.18090779817884	1.1061726440912365
8042000	-829.3352550499134	-773.9215555558586	-55.413699494054754	-773.9215555558586	3.324932406479783	-55.413699494054754	1.0437259817097786
8043000	-841.507551110084	-779.2912617838972	-62.2162893261868	-779.2912617838972	3.7102868471255315	-62.2162893261868	1.1715375084221986
8044000	-847.701101469385	-781.4556700646931	-66.24543140469193	-781.4556700646931	3.609051168062488	-66.24543140469193	1.2107284363288555
8045000	-829.1009595901292	-776.0489666554419	-53.051992934687235	-776.0489666554419	3.495399875947964	-53.051992934687235	1.1878485130980945
8046000	-847.0408523200941	-785.4808285736494	-61.56002374644466	-785.4808285736494	4.087946706180185	-61.56002374644466	1.0958300161064611
8047000	-848.5328624547774	-784.7621878197779	-63.770674634999565	-784.7621878197779	3.8846327014942394	-63.770674634999565	1.0407205059194466
8048000	-847.1460535097557	-785.8401930538492	-61.30586045590642	-785.8401930538492	4.121920025778951	-61.30586045590642	1.2459418693091895
8049000	-844.7645654448561	-780.3589986666701	-64.40556677818596	-780.3589986666701	4.479587033268241	-64.40556677818596	1.2496685208964802
8050000	-843.288398106409	-782.553862880424	-60.73453522598489	-782.553862880424	3.6310288289341806	-60.73453522598489	1.1214378544913317
8051000	-853.5270132755371	-792.8736774184896	-60.65333585704749	-792.8736774184896	3.8957243655411915	-60.65333585704749	1.5553594989868356
8052000	-856.8527784836706	-787.6785074242498	-69.17427105942082	-787.6785074242498	4.533627227121305	-69.17427105942082	1.1642398186364364
8053000	-853.5322549028919	-786.154946877658	-67.37730802523392	-786.154946877658	3.9641573311390483	-67.37730802523392	0.7508724690017855
8054000	-861.3139353176498	-794.6339314940012	-66.68000382364856	-794.6339314940012	4.0255723536960435	-66.68000382364856	1.070452922485751
8055000	-856.86165889099	-795.5194420666708	-61.342216824319266	-795.5194420666708	3.5449024306983437	-61.342216824319266	1.0836467733170583
8056000	-845.5433260586068	-785.5272644786888	-60.01606157991801	-785.5272644786888	4.0154642519285515	-60.01606157991801	1.0890787023046458
8057000	-841.849631531206	-782.1119268631192	-59.73770466808684	-782.1119268631192	3.3488362030594216	-59.73770466808684	0.9193440452558306
8058000	-845.3838781149187	-780.1317463530471	-65.2521317618716	-780.1317463530471	3.980614839923442	-65.2521317618716	1.1112144355208649
8059000	-853.3834516443886	-796.4620424089194	-56.92140923546921	-796.4620424089194	3.883903063603217	-56.92140923546921	1.1526670372303374
8060000	-853.6460635275076	-790.005597770048	-63.64046575745965	-790.005597770048	3.6533077751879075	-63.64046575745965	1.173247208143063
8061000	-850.9882772292187	-785.9784392331871	-65.0098379960316	-785.9784392331871	3.765806878121277	-65.0098379960316	1.1570499062712394
8062000	-838.7067072884057	-779.0978543517414	-59.60885293666431	-779.0978543517414	3.892366655904724	-59.60885293666431	1.049778688103526
8063000	-841.1094978786298	-779.7296645050226	-61.379833373607234	-779.7296645050226	3.712813071239409	-61.379833373607234	1.1635980971947661
8064000	-845.6519919290889	-785.62001310241	-60.03197882667894	-785.62001310241	3.6681151513861887	-60.03197882667894	1.0904014276988672
8065000	-866.5387343692113	-796.4472924471492	-70.09144192206217	-796.4472924471492	4.2249798430538945	-70.09144192206217	1.0414455499150657
8066000	-853.2096857209526	-784.9315973212189	-68.27808839973376	-784.9315973212189	4.001523856058222	-68.27808839973376	1.1429833162765564
8067000	-847.0777618361627	-781.159699332199	-65.91806250396375	-781.159699332199	4.536346079405214	-65.91806250396375	1.0637584360756789
8068000	-821.3601646173668	-770.8381127182521	-50.522051899114715	-770.8381127182521	3.540808308475754	-50.522051899114715	1.267031274117829
8069000	-825.0727373909187	-771.8231748664014	-53.24956252451734	-771.8231748664014	3.179273627535253	-53.24956252451734	1.4537722445355006
8070000	-831.3195481395862	-775.2984524584159	-56.021095681170365	-775.2984524584159	3.770771283114754	-56.021095681170365	1.27392022583825
8071000	-840.0365460742494	-779.5536603406053	-60.48288573364403	-779.5536603406053	3.577610479852005	-60.48288573364403	1.1327316454584107
8072000	-829.5234074299866	-774.6018535196113	-54.92155391037533	-774.6018535196113	3.827737971123664	-54.92155391037533	1.336242666347869
8073000	-847.5576864325885	-782.5254654180779	-65.03222101451061	-782.5254654180779	3.9546043185803446	-65.03222101451061	1.1250880854116683
8074000	-829.6289391665618	-772.8818764196803	-56.747062746881475	-772.8818764196803	3.3479908431667775	-56.747062746881475	1.1314139442591662
8075000	-837.7668895314891	-774.2996132169845	-63.46727631450456	-774.2996132169845	3.8973030334460685	-63.46727631450456	0.8532857622323374
8076000	-850.3664786736807	-781.4771343317806	-68.88934434190011	-781.4771343317806	3.993009969444996	-68.88934434190011	0.8772639920465704
8077000	-841.8270202521157	-777.4461849683842	-64.38083528373156	-777.4461849683842	4.491024935019291	-64.38083528373156	1.126175967841019
8078000	-833.3055121872491	-778.7296204774076	-54.57589170984146	-778.7296204774076	3.4806457745902644	-54.57589170984146	1.1847395414490896
8079000	-835.6245316533975	-773.3434694795661	-62.281062173831415	-773.3434694795661	3.594577948644846	-62.281062173831415	1.069916077163564
8080000	-857.9792894200432	-801.1311442971036	-56.8481451229396	-801.1311442971036	3.424812783908042	-56.8481451229396	1.325524570925354
8081000	-845.851907939649	-783.2167431684824	-62.6351647711666	-783.2167431684824	4.128313198215794	-62.6351647711666	1.2040239248295967
8082000	-843.4178949888102	-779.6399457926503	-63.77794919615984	-779.6399457926503	3.933732600496045	-63.77794919615984	1.2845421511765691
8083000	-837.1770954215875	-779.8509137633117	-57.32618165827579	-779.8509137633117	3.3369802211073663	-57.32618165827579	1.3236712378760664
8084000	-836.113021715923	-773.7597606510595	-62.353261064863396	-773.7597606510595	4.086799108041715	-62.353261064863396	1.207953663754572
8085000	-841.3822972656226	-778.6357245312025	-62.74657273442009	-778.6357245312025	4.455154417934077	-62.74657273442009	0.8646635191378805
8086000	-849.0260542687668	-790.9250194537719	-58.101034814994804	-790.9250194537719	4.281055777873142	-58.101034814994804	1.2722016434267565
8087000	-843.7994570135108	-786.4031810282106	-57.396275985300285	-786.4031810282106	3.928245261882677	-57.396275985300285	1.2609553407319827
8088000	-836.1908456285969	-776.8868020277214	-59.30404360087552	-776.8868020277214	3.8222215030040325	-59.30404360087552	1.095818846291163
8089000	-827.465549665913	-765.905723270731	-61.559826395182064	-765.905723270731	4.042806004623011	-61.559826395182064	1.098051865609042
8090000	-865.6344923633442	-794.1209574242662	-71.51353493907806	-794.1209574242662	4.456615160521923	-71.51353493907806	0.8988814962051215
8091000	-847.7117766945665	-780.1299307255065	-67.58184596906008	-780.1299307255065	4.139884034014313	-67.58184596906008	0.9608401763041475
8092000	-840.9587869587534	-782.627802848206	-58.33098411054745	-782.627802848206	3.683945237365703	-58.33098411054745	1.3260898820827038
8093000	-860.466961886453	-795.3993666486463	-65.06759523780676	-795.3993666486463	3.8414253691400417	-65.06759523780676	1.1204050623566904
8094000	-836.0596947682945	-779.464367199572	-56.595327568722524	-779.464367199572	3.5618656327575273	-56.595327568722524	1.266747921293682
8095000	-837.2403186439941	-774.4378478709597	-62.80247077303443	-774.4378478709597	3.7314806530696196	-62.80247077303443	0.9498083616476224
8096000	-865.0407259400849	-796.3676630477627	-68.67306289232232	-796.3676630477627	4.324824714384924	-68.67306289232232	0.8453146361954138
8097000	-863.9045598196317	-793.8780151920112	-70.02654462762047	-793.8780151920112	4.234784253292886	-70.02654462762047	0.7999637343426199
8098000	-840.2982395794659	-779.1533322814347	-61.14490729803116	-779.1533322814347	4.177858595863594	-61.14490729803116	1.1474351059014496
8099000	-832.210353370784	-770.4419067375168	-61.76844663326726	-770.4419067375168	4.4997480458526455	-61.76844663326726	1.0045317848721251
8100000	-821.8547837089653	-760.5092566698645	-61.34552703910085	-760.5092566698645	3.9951837813427398	-61.34552703910085	1.129966132003852
8101000	-837.0664698038283	-773.9816366167171	-63.08483318711128	-773.9816366167171	3.8290081248150796	-63.08483318711128	0.8437775812124385
8102000	-831.1328682192352	-781.8342553965963	-49.29861282263895	-781.8342553965963	3.183622592652079	-49.29861282263895	1.3187716997234555
8103000	-845.9238734252491	-788.5756995891414	-57.34817383610761	-788.5756995891414	3.6487207639659505	-57.34817383610761	1.603631483975993
8104000	-832.7870356477118	-775.2818189218275	-57.505216725884374	-775.2818189218275	4.2906397930406355	-57.505216725884374	1.2236779447373578
8105000	-835.296529763253	-773.7857705068278	-61.510759256425246	-773.7857705068278	3.9885939576160894	-61.510759256425246	1.099371681298177
8106000	-820.5546972348177	-771.2551479237144	-49.29954931110336	-771.2551479237144	3.7373522878367305	-49.29954931110336	1.3308403521530767
8107000	-838.2213750147364	-783.0523203022777	-55.169054712458625	-783.0523203022777	3.6604903692109856	-55.169054712458625	1.394491664163853
8108000	-832.1568219572255	-772.175615363529	-59.981206593696484	-772.175615363529	3.881014008310701	-59.981206593696484	1.205670314811301
8109000	-850.1010916061074	-774.2325055942329	-75.86858601187457	-774.2325055942329	4.510376590503541	-75.86858601187457	0.7165419356446199
8110000	-826.0390546366233	-768.4480996154524	-57.59095502117087	-768.4480996154524	3.754201718557986	-57.59095502117087	1.006789878905995
8111000	-819.9464141391959	-771.3270659868657	-48.61934815233014	-771.3270659868657	3.6137920658877207	-48.61934815233014	1.342972745075688
8112000	-833.3261669865058	-777.134437045228	-56.191729941277785	-777.134437045228	3.6520707716738587	-56.191729941277785	1.1128097671423705
8113000	-842.5937837216187	-779.6709491167284	-62.922834604890326	-779.6709491167284	4.359161253347534	-62.922834604890326	1.2780378803262435
8114000	-831.0321636850756	-781.3165832948449	-49.715580390230656	-781.3165832948449	3.72186109428787	-49.715580390230656	1.2224320461659695
8115000	-830.7563919139152	-773.7882824129864	-56.96810950092882	-773.7882824129864	4.4082700570889575	-56.96810950092882	1.239853084657797
8116000	-844.5432311807507	-785.1734979785318	-59.369733202218825	-785.1734979785318	4.011174109845514	-59.369733202218825	1.0757634547109056
8117000	-850.9200913066437	-786.4688910232632	-64.45120028338056	-786.4688910232632	4.172046734836547	-64.45120028338056	1.0270186114319029
8118000	-857.1724598460338	-798.7025081190342	-58.46995172699965	-798.7025081190342	3.1478584177613516	-58.46995172699965	1.284881962662321
8119000	-840.288797218307	-787.6104663434376	-52.67833087486939	-787.6104663434376	3.664136748326221	-52.67833087486939	1.3628374980761064
8120000	-837.9774970626955	-775.9615226301945	-62.015974432501054	-775.9615226301945	3.8808175377487135	-62.015974432501054	1.2336054296721906
8121000	-835.9134893433866	-768.8985366101547	-67.01495273323192	-768.8985366101547	4.607617180834221	-67.01495273323192	0.8105508680661552
8122000	-838.9034359442542	-784.4167450270194	-54.486690917234824	-784.4167450270194	3.8186395021285557	-54.486690917234824	1.0993093166968377
8123000	-848.4884039008273	-779.9785330232912	-68.50987087753609	-779.9785330232912	4.453764678293792	-68.50987087753609	0.95633649482369
8124000	-841.0892416607039	-780.9011061685783	-60.188135492125646	-780.9011061685783	3.7526783488866564	-60.188135492125646	1.011806843874406
8125000	-841.3240357469039	-777.6423367394126	-63.68169900749123	-777.6423367394126	4.324758386576184	-63.68169900749123	1.230961806045114
8126000	-837.8405705325804	-775.7616901244446	-62.07888040813579	-775.7616901244446	4.340220256159369	-62.07888040813579	1.0438078473109198
8127000	-850.1865638540334	-785.6837160015046	-64.50284785252867	-785.6837160015046	4.085799916477573	-64.50284785252867	1.1835881610917522
8128000	-846.6347021720287	-782.9769848989564	-63.65771727307235	-782.9769848989564	4.00804982303813	-63.65771727307235	1.1480982655491798
8129000	-858.2388312363422	-786.4793843635305	-71.75944687281171	-786.4793843635305	5.463072352568914	-71.75944687281171	0.9675650201522175
8130000	-833.2909786996495	-774.5685415460032	-58.722437153646254	-774.5685415460032	3.7311924007045487	-58.722437153646254	1.3358363360362213
8131000	-827.8555195307292	-775.7270019432023	-52.12851758752692	-775.7270019432023	3.697452434863561	-52.12851758752692	1.1531675728929371
8132000	-844.6900609252256	-786.4750214187163	-58.21503950650929	-786.4750214187163	3.5592483517772084	-58.21503950650929	1.0343879569451115
8133000	-846.7027089903825	-788.9513713960915	-57.75133759429088	-788.9513713960915	3.5155106388529482	-57.75133759429088	1.3642789991937778
8134000	-850.0647116352322	-783.1300124390091	-66.93469919622314	-783.1300124390091	3.949904477727175	-66.93469919622314	1.1443571469107063
8135000	-836.9864290014472	-778.1050487811464	-58.881380220300755	-778.1050487811464	4.432933368325604	-58.881380220300755	1.1155555295370465
8136000	-823.8725074403121	-773.531290372561	-50.34121706775112	-773.531290372561	3.6051331194842273	-50.34121706775112	1.4534519343449719
8137000	-839.3069820632373	-775.8210647427883	-63.48591732044905	-775.8210647427883	4.552860034558505	-63.48591732044905	1.0497619921516592
8138000	-842.6544016318397	-780.3012651128859	-62.353136518953846	-780.3012651128859	3.9823886171991534	-62.353136518953846	0.9776343165024126
8139000	-831.9011715034626	-779.2613832250757	-52.639788278386824	-779.2613832250757	3.5918469390396	-52.639788278386824	1.3770384085387077
8140000	-833.399591337513	-776.3369039856397	-57.06268735187335	-776.3369039856397	3.395319428167495	-57.06268735187335	1.3020071172387915
8141000	-844.1324853668908	-781.9765057003706	-62.15597966652022	-781.9765057003706	4.199622065344155	-62.15597966652022	1.3414467695111805
8142000	-832.1780518812714	-774.0406279984988	-58.13742388277255	-774.0406279984988	3.4558279493712494	-58.13742388277255	1.2080046026363251
8143000	-843.696763572626	-782.8449109150308	-60.85185265759509	-782.8449109150308	3.400908610466044	-60.85185265759509	1.3846914871413805
8144000	-851.3712658512015	-782.6718578922953	-68.6994079589062	-782.6718578922953	4.338526646067751	-68.6994079589062	1.3228587995736623
8145000	-846.5822001853566	-785.1645950410094	-61.4176051443471	-785.1645950410094	3.693420467269959	-61.4176051443471	1.25296855397485
8146000	-832.8107308494353	-775.8853891896945	-56.9253416597409	-775.8853891896945	3.6738126481913373	-56.9253416597409	1.0731268927301343
8147000	-845.5334336094115	-778.5502440177831	-66.98318959162842	-778.5502440177831	4.162154795266616	-66.98318959162842	0.9014065972440815
8148000	-840.8239345845777	-782.6136809278181	-58.21025365675964	-782.6136809278181	3.4367004857027172	-58.21025365675964	1.0390072929772398
8149000	-826.8291605491941	-772.1597674630107	-54.669393086183405	-772.1597674630107	3.812149295092391	-54.669393086183405	1.192973262913707
8150000	-835.54474043657	-772.9846839613906	-62.56005647517945	-772.9846839613906	3.7602884706985793	-62.56005647517945	1.2640493643352217
8151000	-840.8152719848392	-781.1541559278182	-59.661116057020976	-781.1541559278182	3.692288244559604	-59.661116057020976	1.1467698067040806
8152000	-837.4376558699875	-780.5582855655233	-56.879370304464196	-780.5582855655233	3.5342280847615215	-56.879370304464196	1.3655918744558182
